PPP1R12B,axolotl_gene,human_gene,D0,D0.5,D1,D1.5,D2,D3,D4,D5,D7,D9,D10,D12,D14,D16,D18,D20,D22,D24,D26,D28,LFC,ME,LME
14654,axo03588-f_at,ZC3H14,24.3070027,23.99737671,22.8418928,24.87731191,23.72410735,24.6488648,24.1554814,22.94593198,24.1022696,23.62768372,25.72944977,20.24137168,19.74443643,18.88528029,24.40090244,24.23280157,26.43206437,24.36927626,24.41491754,23.96930379,-0.364109809,23.58238636,4.55963781
5458,axo00838-f_at,GLTPD1,21.39925254,26.93638236,25.89224401,26.93263537,24.44180288,25.94295298,23.63796773,23.20069953,21.86446132,23.26052251,25.14018219,19.0179258,18.46385071,17.7478048,24.5309687,26.72965108,25.55853431,24.67646444,22.0163194,24.19886203,0.3319957,23.57947423,4.559459645
6843,axo15078-f_at,KIAA1429,22.17729341,22.79769562,25.99800654,22.57182399,22.06788711,23.60483838,25.26327903,24.37245038,23.86539318,24.27298279,25.87875666,21.1855221,19.63418094,18.79171696,24.10833313,24.92908455,26.06471175,24.25177941,25.54294028,24.00299291,0.2330146,23.56908346,4.558823752
14567,axo11719-f_at,YAP1,23.33523838,23.8713723,24.06181392,25.779856,24.08672095,25.85889102,23.13163279,23.00354497,23.18136476,23.18960113,23.18105626,19.43275513,18.86579655,18.51126093,24.82980627,25.17675949,25.06691763,25.30976137,25.73556409,25.73056622,-0.334107035,23.56701401,4.558697072
12039,axo21136-f_at,SLC15A3,22.6903947,25.72100483,27.36803786,25.5287218,28.81223158,25.55778671,26.51160853,25.03304526,24.22773447,25.09492797,25.5709703,20.1053893,19.69729447,18.40947134,21.67765056,23.37131491,21.12392472,22.45053469,20.61952366,21.74336615,0.3445997,23.56574669,4.558619489
4921,axo10779-r_at,FEZ1,39.93543989,22.47695658,24.39560235,22.85669334,21.82059899,21.64580875,20.85064488,25.24510373,23.83266038,21.96486002,19.99788193,15.17690161,16.48772472,17.45889744,19.7667119,25.83824004,21.57205033,34.7419638,27.37698561,27.87261197,-1.395792313,23.56571691,4.558617666
10465,axo01828-f_at,PRSS35,30.1455365,23.11863798,25.73806161,23.31125223,24.30009249,23.22552173,24.89333813,24.35206146,23.09341618,23.69696677,25.37190077,19.96358256,18.87843702,19.4266343,22.95057032,24.53241234,22.30626096,23.41447686,24.34023682,24.12536727,-0.675205079,23.55923822,4.558220985
1442,axo19040-f_at,C13orf34,16.45377026,18.75584817,17.54754745,16.10994764,18.33340052,19.63456731,21.44406488,24.04288473,20.32390753,19.79415533,20.21092015,16.16903075,20.41290764,22.85685903,35.87782181,30.6995627,32.84494854,33.18831778,33.95882179,32.11697921,1.1246741,23.53881316,4.556969676
7990,axo18497-f_at,MFSD1,20.9797619,20.56581585,22.05102021,21.65066601,21.94354031,23.36746455,26.09732624,24.9932585,25.22888077,25.50281508,24.76003245,20.57949461,21.04454797,20.0402892,26.69529525,26.02259985,24.36095186,25.40868664,23.21695236,25.97651883,0.3475872,23.52429592,4.556079639
12846,axo20106-f_at,SYAP1,24.83773479,25.18798835,25.0014385,22.57454962,21.94794104,25.05468336,26.38362878,25.26546802,26.93305728,24.22116915,27.08204542,19.18772245,18.61471211,21.42631662,27.30694851,23.15207507,21.26629051,20.650049,22.68565013,21.57999312,-0.416090301,23.51797309,4.555691821
8622,axo15042-r_at,MYRIP,24.26220052,24.99703715,24.44558118,23.77857245,24.87732398,24.27446173,24.56812921,24.04169486,23.5253715,24.30879205,24.58961599,18.84950243,19.44261734,18.08716479,23.68833019,24.67964436,24.54650808,24.17014462,24.58306336,24.15107162,-0.423744126,23.49334137,4.554180012
4809,axo07808-r_at,FBN2,23.19706057,21.39818608,22.75878287,22.66949268,24.43535569,21.45899193,22.10312881,21.81111019,23.45924698,24.7174173,27.61377647,19.42666285,20.12708526,19.1583038,24.51503302,26.41535329,28.16329249,25.49769274,26.48432804,24.40723226,0.279874,23.49087667,4.55402865
5352,axo14440-f_at,GGA2,28.08613305,26.51266704,25.09562724,25.55933507,24.24497734,25.01236205,25.02009912,23.13861168,23.33587082,23.89422218,25.61750381,20.80146492,19.05578342,17.81792682,21.81330094,23.8912776,23.06801403,22.53377784,22.58661079,22.47425675,-0.656528521,23.47799113,4.553237066
5765,axo09913-f_at,GTPBP1,26.30908192,24.11429789,22.23184691,22.34197471,22.34524565,22.99910794,23.24179195,25.23364476,22.98427254,21.73771061,29.97125519,23.31602226,19.92696184,18.58955036,21.9267259,25.84685784,27.9344072,21.40021521,24.1648243,22.80495787,-0.50106903,23.47103764,4.552809719
5042,axo07300-f_at,FMO2,30.63609687,27.67408285,28.09430488,27.5288798,26.52153551,23.33612316,23.54864102,22.93116585,24.65363719,25.50461115,24.1478393,17.16058569,16.97030634,17.09764901,23.42842556,21.9585152,21.89572325,23.19985848,22.43014124,20.62199782,-0.852219897,23.46700601,4.552561885
6903,axo16077-f_at,KIF21B,23.70553093,23.23165776,23.5598639,23.22999116,23.20893472,24.34039373,24.48109697,23.45582598,24.28452899,23.50169164,24.60703113,19.33655972,19.61762466,18.44603451,22.72425197,25.88887196,25.11549667,26.91553506,24.55626434,25.02888123,-0.361913003,23.46180335,4.552242003
5199,axo08929-r_at,GABRG2,21.7708767,25.07529033,24.50576366,24.54981589,23.05851661,22.54577035,23.59252129,24.20693975,25.57852557,25.55178901,23.41046523,18.80553665,18.90674209,19.04070165,23.3056315,24.88777928,23.32568106,26.23715707,26.02912844,24.44507963,0.2692119,23.44148559,4.550992097
6986,axo09493-f_at,KLKB1,19.77335126,25.25124472,21.89821849,23.56546918,16.46389978,26.02471032,22.36863319,27.78997439,22.07143919,18.69848398,19.89652947,15.27537063,14.59510149,16.03543049,21.07477466,24.95097349,30.98906883,37.54400884,26.98881447,37.53414201,0.9250253,23.43948194,4.550868779
7322,axo03731-f_at,LOC100132635,25.1795466,26.71494608,24.3723507,25.7513257,25.31724122,24.99261925,23.30240895,22.42424956,23.34928876,25.29025713,22.72859501,18.276047,18.0248408,18.64315696,23.2549398,24.63026253,23.54569986,23.76108977,24.90548844,24.16156501,-0.482265788,23.43129596,4.550364845
10827,axo10246-r_at,RAD9A,19.56105938,21.18391451,19.15557729,19.61051883,21.24917169,21.90885829,21.19469793,22.11580422,21.3001074,22.74483715,23.37258339,17.89122976,19.86734792,20.11291295,26.40687358,30.40384754,29.59943023,30.46305447,30.15394594,30.32516101,0.6390761,23.43104667,4.550349496
8118,axo06184-f_at,MKNK1,22.32320394,24.17162734,23.96546454,26.20009795,24.76420496,24.33653553,27.43587723,24.43096594,24.82272851,25.53027548,23.27631064,18.67877586,18.7316519,18.99996162,24.8830547,22.98455772,22.62620465,24.84947385,22.50404597,22.97433185,0.2975196,23.42446751,4.549944347
9698,axo19098-r_at,PDZD7,22.4425266,24.95917252,25.02415589,23.79434276,24.08594628,23.04393678,24.37224934,23.65815232,25.54714734,24.08569085,25.0295162,20.38931799,19.59820768,18.76937703,23.51501586,25.20147902,23.10483049,23.80760186,24.61789327,23.35988068,-0.257854338,23.42032204,4.549689008
13186,axo19064-f_at,THNSL1,44.79706474,30.67330249,31.29783807,25.26431046,24.27817041,23.89397375,22.09281578,23.22573262,22.31456998,22.90802853,19.12599634,15.43040222,16.2642214,16.40534728,24.10929568,22.98734752,18.599711,20.96440384,20.99389137,22.71221176,-1.537628536,23.41693176,4.549480152
8169,axo15573-f_at,MMP17,28.00122037,25.69334641,26.79668998,24.15466937,24.11517208,22.10733935,23.58866718,21.97508133,23.44658168,24.45105314,23.64377842,18.69307628,19.20838436,17.49026017,21.67766409,24.59912851,24.87976063,24.88739286,26.06616435,22.77193845,-0.678937955,23.41236845,4.549198983
7225,axo02905-f_at,LIN54,23.19844662,27.56311431,27.0650172,25.55408625,25.62116195,24.78933388,25.06867605,23.57633565,23.71506964,23.84509789,23.721067,18.17173853,18.13970352,18.16717166,22.92539999,23.64761694,25.29654061,23.0603771,22.85700545,22.20809901,-0.354877329,23.40955296,4.549025479
11125,axo00190-f_at,RHPN1,24.61090321,21.99400453,23.42658734,22.89245371,23.60789984,23.55434485,24.57096306,24.56287963,23.17501392,25.85214888,25.05179199,19.81901557,19.67381489,19.60713137,25.32773569,23.66355135,23.12834132,24.64398402,24.23508437,24.68738632,-0.327919128,23.40425179,4.548698739
378,axo03415-r_at,AK3L1,36.1231275,30.30221187,28.28348519,25.28838326,22.58653251,22.68145522,20.59122564,22.92223955,22.48985415,23.92501958,21.99417375,16.51226582,17.95412038,17.2865655,22.71417498,22.31027822,24.08786128,22.47654527,24.8498924,22.40708855,-1.129384704,23.38932503,4.547778324
731,axo03213-f_at,ARHGEF1,25.21888874,25.44594032,25.7746673,24.19514869,23.99445933,24.07708615,24.16670035,22.90670111,23.17193792,23.69371639,25.15626965,19.08630262,19.04255973,17.71691423,24.78836136,25.06100733,22.45065451,23.73340678,23.09701327,24.93835156,-0.509377355,23.38580437,4.547561147
2368,axo12920-f_at,CD93,25.14544012,25.88443818,24.39404332,23.71202223,24.97555444,23.74640313,23.55145032,23.75307686,24.00700457,24.1616789,23.65353493,18.98669905,18.4956756,17.90950939,22.97495929,24.41373971,24.24110738,24.03442527,25.36447158,24.29837788,-0.489570988,23.38518061,4.547522666
14878,axo09260-r_at,ZNF282,18.93955331,19.67069737,20.50120067,21.30893374,22.99994968,22.79906413,24.76989933,26.51244284,22.70521511,24.06295975,27.45562599,19.9182435,19.39201961,19.80760573,24.78179013,29.82421996,26.69965879,25.15073401,24.10179682,26.27418848,0.6550821,23.38378995,4.54743687
157,axo19467-f_at,ACSBG2,24.64849918,28.08903196,31.77791136,25.23030252,21.81851942,25.69569912,28.21221042,21.15433897,17.2912996,18.33272829,18.89199299,14.07104953,14.60867308,16.92834111,27.81314147,22.0785512,30.02459957,24.61537477,28.81439453,27.42056323,-0.808769865,23.37586112,4.546947607
6955,axo14337-r_at,KLHDC10,23.18208141,23.18961559,22.22873432,21.97330231,24.18391318,24.45577196,25.81526137,24.03038737,21.39086473,21.88471362,22.20206866,18.48709609,18.36445271,18.91344736,24.24276249,26.08167284,25.63532708,29.02499674,24.78977204,27.35727825,0.3242858,23.37167601,4.54668929
1869,axo03062-f_at,C6orf167,20.9830254,23.63183904,24.55236852,23.85723926,22.09245898,24.0389154,25.63890069,24.81396714,23.23698845,25.02072693,24.82270787,19.98028255,20.98912195,19.89217301,24.13378848,24.09693249,22.63386252,23.77571134,24.73454919,24.47310927,0.2891117,23.36993342,4.546581719
12018,axo17794-r_at,SLAIN2,20.44226287,21.3193227,20.98260362,22.42584436,23.42657922,22.27713657,24.09638131,23.97350756,25.14764853,23.46008442,24.51495996,17.89949858,20.06817561,19.6943887,24.88504688,23.50168513,29.74495107,26.45459269,26.99004543,26.08350425,0.5410899,23.36941097,4.546549466
5170,axo13090-f_at,G3BP2,19.65404556,19.65495288,21.484506,18.98939188,21.79140029,24.60682475,21.30696348,22.21227412,21.47824039,19.73158849,29.79111881,22.67529095,20.74787391,21.57492775,27.44872058,30.851818,28.99173764,24.17051487,26.86960858,23.32728661,0.6505292,23.36795428,4.546459535
11180,axo13781-r_at,RNF115,22.53170683,24.34072272,26.08190967,23.83801827,24.48001607,24.55845846,27.7827538,23.16208464,24.0150582,26.23969235,24.84506481,18.12486251,18.98627441,18.87623527,25.00590822,23.53536464,22.57650095,23.65356444,22.44931159,22.1597884,0.302233,23.36216481,4.54610206
7094,axo00094-f_at,LARP1,22.10463949,19.73264575,24.30626812,25.52882797,24.08404311,23.68263166,22.60412551,21.97853926,25.38921527,25.72700837,22.52878493,18.29231946,19.10201028,19.6823751,26.96747049,23.87347543,25.06267674,25.319212,26.03482312,25.11189332,0.286871,23.35564927,4.545699646
12201,axo17553-f_at,SLC44A2,31.92662839,25.48440032,27.95870047,27.08337074,24.84994063,24.72068474,24.63605075,23.33975643,22.53244868,22.78157838,24.29584997,18.63624004,18.59532186,17.2672629,21.47929297,22.88988326,22.50093894,22.01812022,22.60870573,21.4796086,-0.886720791,23.3542392,4.545612543
14536,axo06833-f_at,XPC,21.07233089,19.03700607,16.42956525,20.56123904,19.59175999,24.09431365,26.70707364,26.48081281,24.86639736,27.16317283,24.43791166,17.72136556,20.72075691,20.38681253,24.43239862,28.36697485,27.57690223,27.13314923,26.37029856,23.85584857,0.4288624,23.35030451,4.545369459
11804,axo07030-f_at,SERPINH1,32.86779116,26.35594471,25.8908675,25.38602487,24.32091497,23.89582546,23.11693783,23.02046867,23.58844972,23.06198357,24.40375082,20.8191201,17.99035239,16.719165,22.14052459,21.56774591,21.48357081,23.83917989,24.89854789,21.6017412,-0.975171708,23.34844535,4.545254587
2085,axo18723-r_at,CARD14,23.51108315,30.55473365,30.85158276,31.75743967,27.7517857,26.73844571,23.05578209,22.86630417,22.9395232,21.81966883,21.90874895,16.84270619,16.08871365,16.54816806,21.7261163,22.26984019,22.75986508,21.60814169,22.42116908,22.82685185,0.4337536,23.3423335,4.544876887
14238,axo02984-f_at,UTS2D,28.75104921,29.88858722,25.26842084,26.47329379,26.00698767,26.13247385,24.7776198,22.15624666,21.67090203,22.84134658,24.6336909,18.28287095,18.602887,18.08206892,20.61734134,23.66960951,21.83318047,21.87923514,23.13336128,22.01298065,-0.669054847,23.33570769,4.544467315
2249,axo03531-r_at,CCDC74B,22.85999369,25.20502535,25.74120169,24.39984875,24.78321418,24.04792817,24.98267923,24.19332912,23.61655621,24.29963098,24.66838564,18.9360279,19.28346536,18.4778391,24.90951972,23.64204948,22.71007869,23.18695553,23.79399311,22.86534053,-0.307028955,23.33015312,4.544123871
3082,axo13326-f_at,CPSF1,22.18016819,21.02205061,21.31971873,21.82586611,23.1082003,22.67699073,24.29596449,22.41016087,22.4130301,21.66937293,25.09536805,18.86386129,18.9046523,19.21039124,26.64270574,26.68136739,27.96404584,26.22355913,26.83197975,27.21970262,0.3343028,23.32795782,4.543988111
14984,axo11639-r_at,ZNF470,25.21279755,23.37993316,24.09221277,22.21507797,24.65370725,22.73731036,21.69238837,23.18466699,23.03333485,24.04563799,24.0745312,21.20103454,20.55143391,18.10985587,23.40017639,26.38273635,25.0771797,25.8805218,23.93471795,23.65422355,-0.477381141,23.32567393,4.543846859
672,axo29349-f_at,Aqp4,24.5096283,30.83500339,34.6854621,24.59941326,24.2154163,24.99741834,24.48278205,28.46798942,22.20542225,19.93825714,27.04331304,20.94753807,18.1544224,18.68202209,23.96449112,21.59658206,22.19097421,17.48967893,20.01541328,17.44057379,0.5009825,23.32309008,4.543687039
14249,axo09476-f_at,VAMP8,24.64549923,25.19898292,25.26382013,27.61539389,25.25018232,24.86332263,25.34138552,25.38793942,22.23543463,23.97336798,23.32490662,18.44330723,17.75170057,17.35764732,21.91079005,24.46800041,22.73662637,23.87541492,23.86746767,22.88963416,-0.505752789,23.3200412,4.543498432
11833,axo06782-f_at,SETDB1,22.93750234,24.63770551,25.41674539,22.77814568,22.84579275,24.11963717,23.85615779,22.86251323,21.44183393,22.93114836,23.37244082,17.90855866,17.66048283,18.9725688,26.36455242,24.67392799,27.41671849,25.37130988,25.55862289,24.92102496,-0.377183519,23.30236949,4.542404757
7401,axo04132-r_at,LOC651536,26.99541705,26.69465317,24.91691237,32.68096775,23.7658237,21.49788311,23.47110892,25.1538809,21.97027161,23.14139773,29.13035948,18.1439965,16.35732,18.70955569,22.83732866,22.13854803,23.12196654,23.24571667,19.94772481,22.00609568,-0.72277811,23.29634642,4.542031809
12375,axo08817-r_at,SNAPC1,20.16739025,20.73607448,20.46127725,18.48192084,21.24772685,24.03034573,25.7603966,23.71245285,21.13634478,21.3925877,26.35003732,19.38379274,22.37713279,19.21257192,26.87170765,26.84739862,27.92079083,25.13222855,28.85196553,25.41458909,0.5166452,23.27443662,4.540674341
8743,axo13438-f_at,NCK2,21.32501129,19.24880796,22.46659526,23.88669916,23.32027183,24.01890872,23.6228807,23.7843534,24.4148363,22.9108154,24.42166911,19.52875267,18.45103187,19.43271759,26.51714042,24.82102692,25.89903251,26.89202144,25.2232732,25.27476372,0.3346317,23.27303047,4.540587177
1397,axo01171-r_at,C11orf66,30.4069941,24.04160988,35.40659982,23.82401562,23.2541258,25.877458,22.31076072,23.5120023,20.82511417,24.24003875,23.41289615,18.1314915,16.21893226,17.48056659,21.53436086,21.81977319,23.04939375,22.95183664,22.78137626,24.24282803,-0.906724359,23.26610872,4.540158034
1428,axo00749-f_at,C12orf57,23.68037956,21.42533267,19.86045954,20.2542225,20.74037106,23.3542984,24.12584386,25.16873671,23.83670967,21.54634718,25.95409,19.68803512,19.44709944,19.60439323,24.23461738,27.52441507,25.20924664,27.79816411,27.46038219,24.31448619,-0.284137214,23.26138153,4.539864878
12549,axo03276-r_at,SPG7,22.93989845,24.53011513,21.47327893,24.74856036,23.97620967,23.74119913,22.27080189,24.57515482,22.17562099,22.83914598,27.2847118,19.79277342,19.37966337,18.88810342,24.3831515,25.48558033,24.08123037,23.39503529,25.58514137,23.66803781,0.2502338,23.2606707,4.539820791
3058,axo07096-f_at,CPD,22.87079325,25.49452582,25.62736423,25.42506399,24.34223616,25.19658138,23.86117529,23.58450964,23.74211411,24.54969167,23.53488013,17.77803289,18.06978663,17.17584491,22.72806409,22.02115142,25.52086636,24.74971316,24.74976291,24.11536598,-0.413125336,23.2568762,4.539585426
5421,axo20389-f_at,GLB1L,26.48326883,23.03927159,25.41546286,24.65801909,24.27220213,24.06089329,24.92160537,23.28875482,23.91431562,25.59554996,25.75727561,21.00384794,19.70770419,18.07819244,23.15902,21.87961883,23.20198126,21.56184161,23.69982991,21.42784856,-0.550830769,23.2563252,4.539551245
8229,axo18551-f_at,MPHOSPH9,22.22070369,16.51188359,14.51693922,13.62301948,15.2235952,18.72700781,21.70202559,23.43765132,28.28213251,25.7963957,25.4308874,18.62900097,21.60945205,17.56953662,26.69906658,27.29615805,32.95577517,29.2748201,35.56739233,30.03648735,0.6786507,23.25549654,4.539499839
7315,axo03833-f_at,LOC100131068,21.54627549,21.33382872,24.10400881,22.48075526,23.43323939,23.36851252,21.47231,25.98907534,22.80487726,21.81987603,26.85082666,20.19616037,19.5419167,19.76014324,24.77444099,25.49745238,29.07120768,23.82438883,24.2354489,22.99391789,0.4321525,23.25493312,4.539464886
5,axo17055-f_at,A2BP1,27.45233576,25.54291372,24.36216935,24.04809486,24.30177522,24.33602272,23.07910384,23.79146985,23.16663661,25.28225426,23.10870966,18.77962936,19.77760224,18.6902003,23.77325428,24.49313265,22.4558418,23.13758364,23.46656707,21.8144652,-0.554646875,23.24298812,4.538723648
9772,axo04737-f_at,PGAM2,97.98160371,32.17967387,30.73826222,33.60770681,26.99748666,21.24991404,18.73442768,18.61485793,17.04490082,16.71650798,16.88941087,13.30791659,12.31020775,12.67669653,14.70506137,15.86806602,16.0290098,16.19687631,16.37991312,16.58989672,-2.992655796,23.24091984,4.538595264
5014,axo21558-f_at,FLJ35848,21.13045313,23.58304331,23.75805785,24.25938715,24.84501487,25.26177312,23.49960171,22.22750327,25.53666639,24.42075333,23.66928466,18.84952192,18.07245754,18.2889111,22.39616486,24.01669955,23.73290668,24.9427201,27.16935667,25.15339271,0.3626567,23.2406835,4.538580593
